Season,Race Name,Circuit,Location,Country,Date,Driver,Constructor,Final Position,Grid Position,Fastest Lap,Status
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Pablo Montoya,Williams,2,2,N/A,Finished
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Schumacher,Ferrari,3,1,N/A,Finished
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Button,Renault,4,8,N/A,Finished
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Heidfeld,Sauber,5,7,N/A,+1 Lap
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Massa,Sauber,6,14,N/A,+1 Lap
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,McNish,Toyota,7,19,N/A,+1 Lap
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Villeneuve,BAR,8,13,N/A,+1 Lap
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Sato,Jordan,9,15,N/A,+2 Laps
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,de la Rosa,Jaguar,10,17,N/A,+2 Laps
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Frentzen,Arrows,11,11,N/A,+2 Laps
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Salo,Toyota,12,10,N/A,+3 Laps
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Fisichella,Jordan,13,9,N/A,+3 Laps
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Barrichello,Ferrari,14,3,N/A,Engine
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Webber,Minardi,15,21,N/A,Electrical
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Irvine,Jaguar,16,20,N/A,Hydraulics
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Yoong,Minardi,17,22,N/A,Gearbox
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Räikkönen,McLaren,18,5,N/A,Engine
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Bernoldi,Arrows,19,16,N/A,Fuel
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Coulthard,McLaren,20,6,N/A,Engine
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Panis,BAR,21,18,N/A,Clutch
2002,Malaysian Grand Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17,Trulli,Renault,22,12,N/A,Overheating
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Schumacher,Ferrari,1,2,N/A,Finished
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Schumacher,Williams,2,3,N/A,Finished
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Coulthard,McLaren,3,4,N/A,Finished
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Button,Renault,4,7,N/A,Finished
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Pablo Montoya,Williams,5,1,N/A,Finished
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Salo,Toyota,6,10,N/A,+1 Lap
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Irvine,Jaguar,7,13,N/A,+1 Lap
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,de la Rosa,Jaguar,8,11,N/A,+1 Lap
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Sato,Jordan,9,19,N/A,+2 Laps
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Villeneuve,BAR,10,15,N/A,Engine
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Webber,Minardi,11,20,N/A,+3 Laps
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Räikkönen,McLaren,12,5,N/A,Wheel rim
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Yoong,Minardi,13,22,N/A,+4 Laps
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Heidfeld,Sauber,14,9,N/A,Brakes
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Trulli,Renault,15,6,N/A,Engine
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Massa,Sauber,16,12,N/A,Collision
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,McNish,Toyota,17,16,N/A,Spun off
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Panis,BAR,18,17,N/A,Gearbox
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Frentzen,Arrows,19,18,N/A,Suspension
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Bernoldi,Arrows,20,21,N/A,Suspension
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Barrichello,Ferrari,21,8,N/A,Hydraulics
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31,Fisichella,Jordan,22,14,N/A,Engine
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Schumacher,Ferrari,1,1,N/A,Finished
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Barrichello,Ferrari,2,2,N/A,Finished
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Schumacher,Williams,3,3,N/A,Finished
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Pablo Montoya,Williams,4,4,N/A,Finished
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Button,Renault,5,9,N/A,Finished
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Coulthard,McLaren,6,6,N/A,+1 Lap
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Villeneuve,BAR,7,10,N/A,+1 Lap
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Massa,Sauber,8,11,N/A,+1 Lap
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Trulli,Renault,9,8,N/A,+1 Lap
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Heidfeld,Sauber,10,7,N/A,+1 Lap
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Webber,Minardi,11,19,N/A,+2 Laps
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Bernoldi,Arrows,12,20,N/A,Power loss
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Irvine,Jaguar,13,18,N/A,Driveshaft
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Räikkönen,McLaren,14,5,N/A,Exhaust
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Panis,BAR,15,12,N/A,Throttle
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,de la Rosa,Jaguar,16,22,N/A,Driveshaft
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Salo,Toyota,17,16,N/A,Gearbox
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Frentzen,Arrows,18,13,N/A,Power loss
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Fisichella,Jordan,19,15,N/A,Hydraulics
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Sato,Jordan,20,14,N/A,Gearbox
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,McNish,Toyota,21,17,N/A,Electrical
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14,Yoong,Minardi,22,0,N/A,107% Rule
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Schumacher,Ferrari,1,1,N/A,Finished
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Pablo Montoya,Williams,2,4,N/A,Finished
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Coulthard,McLaren,3,7,N/A,Finished
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Heidfeld,Sauber,4,8,N/A,Finished
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Massa,Sauber,5,11,N/A,Finished
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Frentzen,Arrows,6,10,N/A,Finished
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Villeneuve,BAR,7,15,N/A,+1 Lap
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,McNish,Toyota,8,19,N/A,+1 Lap
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Salo,Toyota,9,17,N/A,+1 Lap
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Trulli,Renault,10,9,N/A,Engine
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Schumacher,Williams,11,3,N/A,Engine
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Button,Renault,12,6,N/A,Hydraulics
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Panis,BAR,13,13,N/A,Exhaust
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Irvine,Jaguar,14,22,N/A,Hydraulics
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Bernoldi,Arrows,15,14,N/A,Hydraulics
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Sato,Jordan,16,18,N/A,Spun off
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Fisichella,Jordan,17,12,N/A,Hydraulics
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Räikkönen,McLaren,18,5,N/A,Rear wing
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,de la Rosa,Jaguar,19,16,N/A,Spun off
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Barrichello,Ferrari,20,2,N/A,Gearbox
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Webber,Minardi,21,20,N/A,Safety
2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28,Yoong,Minardi,22,21,N/A,Safety
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Schumacher,Ferrari,1,3,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Barrichello,Ferrari,2,1,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Pablo Montoya,Williams,3,4,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Schumacher,Williams,4,2,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Fisichella,Jordan,5,15,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Coulthard,McLaren,6,8,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Button,Renault,7,13,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Salo,Toyota,8,10,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,McNish,Toyota,9,14,N/A,Finished
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Villeneuve,BAR,10,17,N/A,+1 Lap
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Frentzen,Arrows,11,11,N/A,+2 Laps
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Webber,Minardi,12,21,N/A,+2 Laps
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Trulli,Renault,13,16,N/A,Fuel pressure
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Yoong,Minardi,14,22,N/A,Engine
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Irvine,Jaguar,15,20,N/A,Hydraulics
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Heidfeld,Sauber,16,5,N/A,Collision
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Sato,Jordan,17,18,N/A,Collision
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Panis,BAR,18,9,N/A,Engine
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Massa,Sauber,19,7,N/A,Suspension
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Räikkönen,McLaren,20,6,N/A,Engine
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,Bernoldi,Arrows,21,12,N/A,Collision
2002,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2002-05-12,de la Rosa,Jaguar,22,19,N/A,Throttle
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Coulthard,McLaren,1,2,N/A,Finished
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Schumacher,Ferrari,2,3,N/A,Finished
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Schumacher,Williams,3,4,N/A,Finished
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Trulli,Renault,4,7,N/A,+1 Lap
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Fisichella,Jordan,5,11,N/A,+1 Lap
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Frentzen,Arrows,6,12,N/A,+1 Lap
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Barrichello,Ferrari,7,5,N/A,+1 Lap
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Heidfeld,Sauber,8,15,N/A,+2 Laps
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Irvine,Jaguar,9,19,N/A,+2 Laps
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,de la Rosa,Jaguar,10,17,N/A,+2 Laps
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Webber,Minardi,11,20,N/A,+2 Laps
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Bernoldi,Arrows,12,21,N/A,+2 Laps
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Salo,Toyota,13,9,N/A,Brakes
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Massa,Sauber,14,13,N/A,Accident
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Panis,BAR,15,18,N/A,Collision
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Button,Renault,16,8,N/A,Collision
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Pablo Montoya,Williams,17,1,N/A,Engine
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Villeneuve,BAR,18,14,N/A,Mechanical
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Räikkönen,McLaren,19,6,N/A,Collision
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Yoong,Minardi,20,22,N/A,Accident
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,Sato,Jordan,21,16,N/A,Spun off
2002,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26,McNish,Toyota,22,10,N/A,Accident
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Schumacher,Ferrari,1,2,N/A,Finished
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Coulthard,McLaren,2,8,N/A,Finished
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Barrichello,Ferrari,3,3,N/A,Finished
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Räikkönen,McLaren,4,5,N/A,Finished
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Fisichella,Jordan,5,6,N/A,Finished
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Trulli,Renault,6,10,N/A,Finished
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Schumacher,Williams,7,4,N/A,Engine
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Panis,BAR,8,11,N/A,+1 Lap
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Massa,Sauber,9,12,N/A,+1 Lap
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Sato,Jordan,10,15,N/A,+1 Lap
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Webber,Minardi,11,21,N/A,+1 Lap
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Heidfeld,Sauber,12,7,N/A,+1 Lap
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Frentzen,Arrows,13,19,N/A,+1 Lap
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Yoong,Minardi,14,22,N/A,+2 Laps
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Button,Renault,15,13,N/A,Gearbox
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Pablo Montoya,Williams,16,1,N/A,Engine
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,McNish,Toyota,17,20,N/A,Spun off
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Irvine,Jaguar,18,14,N/A,Overheating
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Salo,Toyota,19,18,N/A,Brakes
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,de la Rosa,Jaguar,20,16,N/A,Gearbox
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Bernoldi,Arrows,21,17,N/A,Suspension
2002,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09,Villeneuve,BAR,22,9,N/A,Oil pressure
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Barrichello,Ferrari,1,4,N/A,Finished
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Schumacher,Ferrari,2,3,N/A,Finished
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Räikkönen,McLaren,3,6,N/A,Finished
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Schumacher,Williams,4,2,N/A,Finished
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Button,Renault,5,8,N/A,Finished
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Massa,Sauber,6,11,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Heidfeld,Sauber,7,9,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Trulli,Renault,8,7,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Panis,BAR,9,12,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,de la Rosa,Jaguar,10,16,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Bernoldi,Arrows,11,21,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Villeneuve,BAR,12,19,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Frentzen,Arrows,13,15,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,McNish,Toyota,14,13,N/A,+1 Lap
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Webber,Minardi,15,20,N/A,+2 Laps
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Sato,Jordan,16,14,N/A,+2 Laps
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Salo,Toyota,17,10,N/A,Gearbox
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Yoong,Minardi,18,22,N/A,Hydraulics
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Irvine,Jaguar,19,17,N/A,Hydraulics
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Pablo Montoya,Williams,20,1,N/A,Collision
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Coulthard,McLaren,21,5,N/A,Collision
2002,European Grand Prix,Nürburgring,Nürburg,Germany,2002-06-23,Fisichella,Jordan,22,18,N/A,Accident
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Schumacher,Ferrari,1,3,N/A,Finished
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Barrichello,Ferrari,2,2,N/A,Finished
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Pablo Montoya,Williams,3,1,N/A,Finished
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Villeneuve,BAR,4,9,N/A,+1 Lap
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Panis,BAR,5,13,N/A,+1 Lap
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Heidfeld,Sauber,6,10,N/A,+1 Lap
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Fisichella,Jordan,7,17,N/A,+1 Lap
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Schumacher,Williams,8,4,N/A,+1 Lap
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Massa,Sauber,9,11,N/A,+1 Lap
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Coulthard,McLaren,10,6,N/A,+2 Laps
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,de la Rosa,Jaguar,11,21,N/A,+2 Laps
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Button,Renault,12,12,N/A,Wheel
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Sato,Jordan,13,14,N/A,Engine
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Räikkönen,McLaren,14,5,N/A,Engine
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Trulli,Renault,15,7,N/A,Electronics
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Bernoldi,Arrows,16,18,N/A,Driveshaft
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Irvine,Jaguar,17,19,N/A,Spun off
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Frentzen,Arrows,18,16,N/A,Engine
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Salo,Toyota,19,8,N/A,Drivetrain
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,Webber,Minardi,20,20,N/A,Clutch
2002,British Grand Prix,Silverstone Circuit,Silverstone,UK,2002-07-07,McNish,Toyota,21,15,N/A,Clutch
2002,French Grand Prix,Circuit de Nevers Magny-Cours,Magny Cours,France,2002-07-21,Schumacher,Ferrari,1,2,N/A,Finished
2002,French Grand Prix,Circuit de Nevers Magny-Cours,Magny Cours,France,2002-07-21,Räikkönen,McLaren,2,4,N/A,Finished
2002,French Grand Prix,Circuit de Nevers Magny-Cours,Magny Cours,France,2002-07-21,Coulthard,McLaren,3,6,N/A,Finished
